profile_id,sex,age,pr_interest_keyword_cd_1,pr_interest_keyword_cd_2,pr_interest_keyword_cd_3,ch_interest_keyword_cd_1,ch_interest_keyword_cd_2,ch_interest_keyword_cd_3
25819,F,3,P02,P04,P06,K01,K08,K09
25822,M,7,P01,P07,P02,K09,K03,K06
25824,F,3,P06,,,K01,,
25825,M,9,P07,,,K07,K02,
25827,M,8,P06,P01,P05,K04,K03,K09
25828,F,8,P06,P01,P03,K02,K04,K09
25831,F,8,P02,P03,P05,K01,K03,K04
25835,F,8,P01,P06,P08,K02,K03,
25836,M,6,P02,P06,P07,K02,K04,K09
25840,M,8,P03,P01,P06,K02,K01,K03
25841,F,8,P01,P07,P08,K03,K06,K05
25844,M,5,P02,P06,P03,K08,K01,K03
25847,M,1,P05,,,K09,,
25849,F,8,P06,P08,,K03,K06,K01
25853,M,6,P02,P07,P03,K03,K07,K05
25855,F,8,P06,P07,P08,K03,K07,K06
25856,F,8,P06,P07,P03,K06,K03,K01
25858,M,8,P01,P04,P07,K05,K06,K09
25860,M,9,P08,P04,P05,K03,K04,K09
25861,F,8,P08,P06,P07,K03,K05,K06
25865,M,5,P02,P06,P07,K01,K04,K07
25866,M,8,P07,,,K02,,
25868,F,8,P02,P04,P06,K01,K03,K04
25871,F,8,P03,P06,,K03,,
25873,F,8,P06,P04,,K04,K02,K01
25877,M,6,P02,P04,P03,K01,K07,K03
25882,M,3,P02,P06,P07,K01,K09,K08
25894,F,6,P07,P01,P06,K05,K01,K03
25898,M,8,P03,P05,P01,K02,K04,K09
25899,F,8,P01,P03,P08,K04,K05,K06
25901,F,8,P08,P07,P02,K01,K04,K05
25905,M,8,P01,P05,P02,K03,K05,K09
25910,M,5,P07,P03,P02,K03,K05,K06
25914,M,4,P06,P04,P03,K06,K09,K08
25915,F,3,P06,P07,P02,K01,K05,K03
25919,F,7,P01,P03,P06,K02,K03,K04
25927,F,8,P06,P02,P08,K03,K04,K01
25933,M,4,P04,P02,P07,K01,K02,K07
25935,M,7,P07,P08,P04,K05,K06,K03
25936,F,3,P06,P07,P05,K01,K02,K03
25938,F,5,P05,P03,P04,K02,K01,K07
25941,M,8,P01,,,K08,,
25943,M,3,P07,P05,P06,K01,K08,K09
25949,F,9,P07,P08,P02,K09,K07,K02
25952,F,9,P06,P05,P03,K05,K08,K06
25956,M,7,P01,P03,P07,K03,K04,K01
25959,M,5,P02,P03,P04,K02,K03,K08
25967,M,7,P01,P03,P05,K02,K09,
25973,F,4,P02,P06,P03,K01,K09,K05
25974,F,8,P01,P03,P08,K03,K01,K06
25980,F,1,P06,,,K01,,
25985,F,2,P06,P04,,K01,K03,K02
25986,F,8,P06,P03,P02,K01,K04,K03
25990,F,11,P01,P03,P08,K06,K07,K02
25994,F,8,P01,,,K03,,
26001,F,5,P02,P04,P06,K01,K03,
26007,F,7,P07,P06,P02,K01,K06,K07
26009,F,8,P01,P03,P05,K02,K01,K04
26020,M,4,P03,P05,P06,K01,K05,K06
26022,F,7,P06,P01,P02,K06,K01,K03
26027,F,8,P04,P07,P08,K06,K05,K01
26040,M,8,P07,,,K06,,
26047,F,8,P04,P06,P08,K04,K06,K07
26048,F,4,P03,P06,P04,K01,K02,K03
26049,M,9,P03,P07,P08,K04,K05,K06
26053,F,8,P07,P03,P02,K03,K04,K05
26055,M,4,P06,P01,P08,K08,K03,K02
26057,F,7,P02,P06,P07,K03,K06,K04
26066,M,9,P08,P02,P03,K05,K04,K07
26067,F,8,P06,,,K04,,
26072,M,4,P03,P04,P05,K01,K08,K02
26081,M,1,P07,,,K08,,
26082,F,4,P02,,,K01,,
26091,F,8,P07,P06,P02,K04,K07,K03
26097,M,6,P04,P06,P03,K08,K01,K09
26101,F,1,P06,P07,P04,K09,K04,K03
26102,F,8,P01,P07,P08,K04,K02,K03
26108,F,1,P06,,,K02,,
26119,F,8,P06,P07,P08,K05,K01,K06
26120,M,8,P02,P03,P07,K04,K06,K05
26121,M,6,P04,P01,P02,K07,K08,K09
26124,F,8,P06,,,K03,,
26130,F,6,P05,P06,P04,K01,K04,K03
26133,M,2,P05,P03,P06,K05,K01,K02
26139,F,4,P07,P06,P08,K01,K06,K04
26140,F,8,P06,,,K04,,
26141,F,8,P03,P05,P06,K02,K04,K08
26147,F,8,P06,P07,P02,K02,K07,
26148,F,8,P02,P03,P06,K02,K03,K04
26150,F,8,P08,P07,P03,K06,K05,K04
26153,M,4,P05,P07,P03,K03,K04,K05
26163,F,4,P04,,,K06,,
26175,F,8,P03,,,K02,K04,
26176,F,5,P01,P02,P06,K03,K06,K07
26178,F,7,P03,,,K03,,
26187,F,5,P06,P03,P07,K01,K03,K02
26191,F,10,P06,,,K02,,
26212,F,10,P01,P02,P04,K02,K01,K07
26227,F,8,P08,P07,P06,K01,K04,K05
26228,F,8,P07,P02,,K04,,
26229,F,8,P06,P05,,K04,K07,K09
26239,M,4,P05,P07,P03,K01,K02,K08
26245,F,5,P07,,,K01,,
26246,F,4,P02,P03,P04,K02,K03,K01
26251,M,10,P08,P01,P07,K05,K06,K04
26255,F,5,P03,,,K06,K02,K07
26270,F,8,P06,P04,P03,K06,K01,K03
26272,M,11,P01,P05,,K04,K09,
26273,F,2,P07,P03,P02,K01,K02,K07
26276,F,7,P02,P06,P07,K01,K03,K06
26278,F,8,P03,P02,P06,K04,K07,K09
26281,F,8,P02,P06,P08,K01,K09,K03
26296,F,4,P03,,,K07,,
26301,M,5,P08,P03,P02,K08,K09,K07
26311,F,8,P04,,,K03,,
26312,M,4,P03,P05,P06,K01,K02,K06
26320,M,8,P01,P02,P04,K01,K05,K08
26323,M,8,P03,P04,P02,K02,K03,K05
26339,F,8,P04,P07,,K09,K03,K07
26343,M,1,P07,,,K08,,
26344,F,8,P02,,,K07,,
26345,F,2,P06,P04,P07,K01,,
26349,M,10,P01,P08,P06,K06,K05,K07
26350,F,8,P07,P02,P08,K03,K02,K01
26354,M,8,P01,P03,P08,K08,K05,K09
26358,F,1,P06,,,K02,,
26370,F,8,P01,P04,P02,K01,K04,
26379,M,2,P06,,,K01,,
26380,F,9,P01,P05,P07,K05,K09,K06
26381,F,5,P05,P02,P03,K03,K04,K08
26385,F,8,P05,,,K02,,
26388,F,11,P02,P07,P08,K03,K04,K09
26389,M,10,P02,P03,P06,K02,K03,K04
26396,M,8,P01,P03,P06,K04,K07,K02
26402,M,8,P05,P01,,K02,K09,
26406,F,13,P06,P01,P08,K04,K07,K05
26414,M,8,P01,P02,P03,K08,K09,K01
26420,F,1,P07,,,K05,K02,
26429,F,4,P02,P07,P04,K01,K02,K03
26432,F,10,P06,P05,P01,K04,K03,K06
26435,M,10,P02,P07,P08,K05,K06,
26438,M,8,P01,P03,P08,K08,K07,K09
26441,F,3,P06,P07,P08,K01,K02,K03
26443,M,10,P07,P08,P04,K06,K09,
26463,F,8,P06,P07,P02,K04,K01,K03
26465,M,9,P01,P03,P07,K02,,
26466,F,8,P02,P04,P08,K03,K04,K07
26473,F,8,P07,P08,P02,K03,K05,K04
26478,M,8,P01,P06,P08,K06,K02,K04
26480,F,8,P07,,,K05,,
26485,F,8,P07,P01,P06,K04,K03,K05
26487,M,8,P01,P05,P06,K02,K09,K07
26488,F,4,P03,P02,P06,K01,K02,K03
26505,F,5,P05,P04,P03,K01,K08,K02
26507,F,10,P01,P08,P03,K02,K04,K07
26508,F,8,P07,,,K02,K03,K06
26523,M,12,P05,,,K09,,
26525,M,8,P07,P08,P01,K05,K06,K03
26529,F,8,P07,P04,P03,K01,K09,K04
26531,F,8,P06,,,K01,K02,
26537,F,8,P08,P02,P06,K06,K05,K03
26541,M,8,P02,P01,P07,K03,,
26543,M,8,P06,P05,P01,K02,K04,K05
26545,F,8,P02,P06,P08,K03,K01,K07
26552,F,6,P03,P07,P01,K03,K06,K04
26556,F,8,P04,P02,P06,K02,K03,K05
26568,F,12,P06,,,K04,,
26570,M,10,P01,P05,P06,K03,K09,K04
26571,F,8,P02,P07,P06,K01,K04,K06
26572,F,3,P04,P07,,K07,K01,K03
26577,F,8,P01,P03,P02,K07,K02,K04
26585,F,7,P02,P08,P07,K06,K05,K03
26591,F,8,P01,P06,P03,K01,K02,K04
26596,F,1,P06,,,K02,,
26598,M,8,P01,P04,P03,K05,K04,K02
26603,M,8,P01,,,K06,,
26618,F,1,P05,P06,P03,K04,K03,K09
26621,F,5,P06,P03,P02,K01,K03,K05
26625,F,8,P03,P02,P06,K03,K02,
26637,F,8,P02,P01,P08,K03,K04,K06
26639,M,11,P04,P05,,K09,,
26642,M,9,P05,P07,P03,K02,K09,K04
26643,F,9,P05,P06,P03,K01,K04,K09
26645,F,8,P06,,,K07,K04,K01
26657,F,8,P06,,,K03,,
26660,F,6,P06,P03,P04,K01,K07,K04
26666,M,8,P01,,,K02,K05,K03
26673,M,4,P07,P08,P01,K08,K05,K06
26676,F,9,P06,P08,P05,K06,K09,K02
26679,M,8,P01,P05,P04,K02,K05,K09
26681,M,2,P04,P07,P06,K01,,
26682,M,11,P05,,,K09,,
26683,M,8,P06,P07,P04,K05,K03,K02
26684,M,8,P07,P06,P02,K03,K01,K06
26685,F,8,P02,P04,P05,K04,K09,K03
26688,F,8,P01,P07,P02,K06,K05,K04
26691,F,9,P02,P04,P06,K02,K04,K05
26702,M,5,P05,P02,P04,K05,K08,K06
26703,M,8,P01,P02,P06,K06,K07,K03
26704,F,8,P07,P08,P01,K01,K04,K05
26711,F,6,P06,,,K01,,
26716,F,11,P05,P06,P07,K02,,
26717,F,8,P01,P06,P03,K04,K02,K08
26720,M,2,P05,,,K01,K08,K03
26722,M,8,P06,P03,P01,K03,K04,K05
26723,M,11,P05,P04,P01,K09,K04,K02
26726,F,8,P01,P06,P02,K04,K01,K03
26727,F,11,P06,P08,P07,K07,K02,K04
26734,F,8,P06,,,K04,,
26736,F,3,P02,P03,P06,K01,K02,K03
26740,F,8,P06,,,K02,,
26752,F,11,P04,P05,P06,K02,K04,K07
26756,M,8,P01,P05,P07,K03,K06,K09
26758,M,7,P02,P07,P03,K03,K08,K05
26761,M,8,P01,P08,P03,K03,K05,K06
26769,M,8,P01,P08,P07,K04,K05,K08
26773,M,2,P07,,,K03,,
26775,M,2,P05,,,K03,,
26778,F,5,P06,P07,,K01,K03,K06
26779,M,1,P03,P01,P04,K08,K02,K05
26783,M,8,P01,,,K05,,
26784,M,11,P05,P06,P01,K01,K09,K04
26794,M,8,P06,P07,P05,K01,K04,K09
26797,F,8,P08,P07,P06,K04,K05,K09
26799,F,3,P06,P03,P05,K01,K03,K07
26801,F,8,P06,,,K03,,
26802,M,8,P07,P02,P04,K03,K04,K05
26803,F,8,P06,P07,P04,K01,K03,K06
26805,F,4,P07,,,K01,,
26812,M,8,P01,,,K03,,
26815,F,8,P03,P06,P02,K04,K01,K07
26816,F,8,P06,,,K02,,
26818,M,8,P07,P01,P03,K09,K04,K08
26828,F,1,P06,,,K01,,
26829,M,8,P01,P08,P07,K04,K08,K02
26830,M,8,P01,P06,P05,K02,K04,K08
26833,M,9,P05,,,K02,,
26836,F,10,P05,P06,P08,K04,K02,
26840,F,8,P05,P06,P07,K01,K09,K04
26845,F,10,P01,P06,P03,K03,K06,K05
26849,F,8,P06,P01,P07,K02,K04,K08
26855,M,3,P02,P06,P05,K01,,
26856,F,8,P02,P03,P06,K04,K01,K03
26858,F,8,P03,P07,P08,K01,K04,K06
26871,F,9,P07,P08,P06,K04,K01,K07
26900,F,5,P07,P08,P04,K01,K02,K03
26906,M,8,P07,P08,P06,K02,K01,
26910,M,4,P07,P06,P03,K06,K08,K01
26915,M,10,P01,P07,P08,K06,K03,
26916,M,2,P01,P03,P06,K03,K07,K09
26921,M,8,P07,,,K02,K08,K04
26926,F,4,P03,P07,P02,K01,K02,K05
26929,F,8,P01,P04,P06,K03,K04,K06
26935,F,8,P06,P07,P05,K03,K02,K04
26949,M,8,P02,P04,P07,K04,K05,K08
26951,M,5,P06,P07,P05,K08,K02,K06
26952,M,8,P01,P05,P06,K02,K09,K03
26953,F,8,P01,P07,P06,K05,K06,K03
26954,M,4,P06,P02,P03,K06,K01,K03
26961,F,4,P03,P06,P07,K01,K02,K07
26969,M,2,P07,P06,P04,K01,K05,K06
26971,M,8,P08,P07,P01,K09,K05,K02
26974,F,8,P06,P01,P07,K07,K02,K04
26979,F,7,P07,P01,P03,K04,K06,K05
26985,M,2,P06,P05,P07,K01,K03,
26987,F,5,P02,P04,P03,K01,K04,K07
26988,M,8,P07,P04,P08,K05,,
26990,M,8,P01,P07,P03,K08,K09,K05
27014,M,7,P04,P03,P02,K06,K03,K05
27016,M,8,P05,P07,P08,K02,K05,K06
27028,M,1,P04,,,K03,,
27029,F,4,P03,,,K01,,
27030,M,11,P02,P07,P08,K04,K09,K01
27031,F,6,P06,P07,P04,K01,K03,K02
27034,F,7,P05,P06,P04,K01,K02,K03
27035,M,6,P01,P03,P07,K08,K03,K09
27039,M,8,P07,P08,P06,K03,K05,K01
27041,M,7,P05,,,K09,,
27053,F,8,P01,P03,P06,K02,K05,K06
27060,M,8,P07,P08,P05,K05,K03,K04
27061,M,7,P02,P04,P07,K01,K02,K04
27062,F,9,P06,P02,P07,K04,K07,K01
27069,F,8,P05,P08,P02,K02,K09,K05
27074,M,8,P01,P03,P07,K03,K08,K07
27080,F,8,P07,P06,P01,K04,K03,K05
27081,F,8,P07,P06,P03,K01,K03,K05
27093,M,8,P05,P04,P03,K01,K09,K08
27100,F,8,P02,P04,P03,K03,K01,K05
27108,M,8,P01,P06,P08,K01,K05,K09
27110,F,7,P03,P02,P06,K02,K01,K05
27112,F,7,P06,,,K01,,
27113,M,8,P01,P08,P06,K04,K03,K09
27122,M,2,P02,P03,P07,K01,K03,
27133,F,1,P06,,,K02,K01,
27135,F,12,P05,P06,,K09,K02,K07
27137,F,3,P08,P06,P07,K01,K02,K05
27164,M,5,P07,,,K08,,
27166,F,4,P02,P06,P07,K01,K09,K02
27168,F,8,P08,P02,P07,K03,K05,K04
27170,M,9,P03,P06,P07,K02,K01,K08
27172,F,7,P03,P06,P07,K02,K03,K05
27186,M,2,P02,P03,P06,K01,,
27191,M,11,P05,P01,P03,K07,K09,K04
27196,F,7,P01,P03,P08,K04,K06,K03
27203,F,8,P07,P06,P05,K01,K04,K07
27206,M,8,P05,P03,P08,K03,K08,K05
27208,M,8,P02,P08,P04,K06,K07,K04
27211,F,8,P06,P02,P01,K04,K01,K07
27219,F,8,P01,P02,P07,K04,K03,K07
27223,M,6,P06,P01,P05,K01,K03,K08
27224,F,9,P06,P03,P08,K02,K04,K03
27234,F,6,P06,P07,P01,K05,K02,K06
27238,F,6,P02,P07,P06,K01,K03,K04
27243,M,2,P06,P07,P03,K01,K06,K03
27259,M,8,P01,P07,P04,K02,K05,K04
27264,F,9,P02,P06,P07,K04,K02,K03
27267,M,3,P06,P03,P02,K01,K03,K08
27268,F,8,P06,P07,P08,K01,K07,K04
27279,F,8,P03,P01,P08,K02,K03,K04
27281,M,8,P07,P01,,K04,K05,
27286,F,8,P06,,,K07,,
27290,F,3,P06,P02,,K01,K08,K06
27300,F,6,P05,P06,P01,K02,K01,
27302,M,6,P01,,,K08,,
27310,F,3,P05,P06,P07,K03,K07,K02
27312,F,6,P02,P01,P07,K02,K04,K06
27318,F,5,P07,P02,P04,K01,K06,K07
27324,F,7,P02,P06,P07,K02,K04,K07
27328,F,9,P02,P03,P04,K02,K03,K07
27330,F,6,P04,P08,P07,K03,K04,K01
27334,F,4,P02,P06,P04,K01,K09,K02
27341,M,8,P03,P07,P02,K09,K08,K02
27346,F,4,P03,P06,P05,K04,,
27350,F,8,P07,P06,P02,K05,K01,K04
27363,F,8,P06,P07,,K03,K06,
27365,F,4,P04,P06,P05,K01,K03,K04
27367,M,8,P05,P01,P03,K04,K09,K02
27370,M,6,P02,P05,P06,K04,K09,K05
27372,M,11,P05,P01,P08,K09,K06,K02
27374,F,5,P01,P03,P07,K06,K03,K04
27381,F,8,P06,P01,P07,K01,K04,K05
27391,F,6,P03,P04,P01,K03,K09,K05
27393,F,6,P08,P07,P01,K05,K04,K06
27395,F,3,P05,,,K01,,
27396,M,8,P02,P06,P07,K04,K02,K03
27397,F,6,P06,P07,P02,K01,K03,K04
27402,M,1,P03,,,K02,,
27404,F,8,P03,P02,P04,K03,K02,K01
27412,F,8,P06,P05,P03,K03,K04,K06
27415,F,8,P06,P02,P04,K01,K06,K03
27417,F,7,P08,P07,P06,K03,K06,K05
27420,F,2,P06,,,K01,,
27421,F,8,P03,P06,,K05,K06,K04
27428,F,6,P07,P08,P02,K01,K04,K03
27438,F,11,P06,P05,P07,K09,K03,K06
27439,F,8,P06,,,K07,,
27447,M,8,P07,P02,P01,K03,K06,K07
27448,F,2,P02,P03,P01,K06,K02,K01
27450,M,8,P07,P02,P05,K05,K03,K06
27452,F,8,P06,P01,P03,K01,K04,K06
27455,M,1,P04,,,K08,,
27456,F,7,P04,P03,P06,K01,K04,K02
27457,F,9,P07,P01,P06,K04,K03,K07
27459,F,8,P06,,,K03,,
27468,F,8,P06,,,K04,,
27469,F,5,P03,P06,P07,K01,K04,K09
27473,M,4,P07,P08,P02,K02,K03,K01
27474,F,4,P02,P03,P06,K01,K02,K05
27477,F,8,P01,P03,P06,K01,K09,K07
27479,F,9,P01,,,K04,,
27485,F,8,P08,P06,P02,K05,K04,K07
27491,M,8,P04,P07,P02,K05,K06,K07
27492,F,4,P04,,,K01,,
27494,M,5,P06,P03,P02,K03,K02,K05
27495,F,2,P07,P06,P02,K01,K02,
27496,M,8,P05,P06,P07,K09,K05,K02
27498,M,11,P01,P03,P06,K06,K09,K03
27503,F,8,P03,P02,P01,K06,K07,
27507,F,5,P07,P02,P03,K03,K02,K04
27508,M,5,P07,P06,P08,K01,K03,K05
27510,F,3,P07,P03,P02,K01,K02,K03
27512,F,8,P01,P03,P05,K04,K09,K03
27514,F,9,P06,P02,P05,K04,K07,K09
27515,F,9,P01,P03,P08,K03,K05,K09
27522,M,7,P02,P07,P04,K01,K02,K03
27532,F,8,P01,P02,P07,K03,K05,K07
27533,M,11,P01,P06,P05,K09,K03,K04
27541,F,4,P03,P01,P06,K01,K08,K02
27547,M,6,P07,P08,P02,K03,K04,K02
27550,F,8,P06,P03,P01,K04,K02,K01
27551,F,2,P07,,,K01,,
27552,M,5,P02,P05,P07,K08,K09,K06
27556,F,10,P06,P07,P03,K06,K04,K03
27557,M,4,P05,P08,P03,K01,K03,K04
27566,F,8,P07,P06,P03,K02,K03,K04
27567,F,8,P07,P06,P03,K04,K02,K01
27574,F,6,P07,P06,P05,K01,K09,K05
27578,F,13,P03,,,K03,,
27581,M,7,P06,P04,P03,K01,K04,K08
27584,F,4,P06,P02,P04,K03,K01,K04
27591,F,10,P06,,,K04,,
27597,F,7,P06,P07,,K04,K05,K02
27600,M,3,P04,P05,P07,K01,K02,K03
27609,M,5,P01,P08,P05,K02,K09,K05
27611,F,6,P06,P03,P02,K03,K01,K04
27616,F,11,P06,,,K02,,
27622,M,7,P03,P06,P05,K02,K08,K05
27627,F,8,P01,P03,P04,K02,K01,K04
27628,F,7,P07,P08,P01,K05,K06,K01
27640,M,9,P05,P08,P07,K08,K09,K02
27643,M,8,P01,P02,P08,K02,K03,K04
27649,F,1,P06,,,K02,,
27653,F,7,P01,P03,P06,K02,K04,K07
27654,M,7,P05,P07,P06,K01,K08,
27655,M,1,P05,,,K09,,
27662,M,8,P05,P07,P04,K03,K01,K05
27672,M,8,P01,,,K04,,
27673,F,10,P06,P01,,K04,K07,
27674,F,8,P01,P02,P06,K03,K02,K01
27678,M,10,P01,,,K02,,
27679,M,1,P01,P02,P07,K05,K08,K09
27681,M,4,P02,P03,P07,K06,K01,
27695,F,6,P06,,,K04,,
27700,F,5,P06,,,K01,,
27704,F,5,P03,P06,P07,K01,K03,K02
27709,M,10,P05,,,K08,,
27716,M,6,P03,P06,P05,K02,K04,K03
27717,F,7,P06,P02,,K02,K01,K07
27718,M,8,P06,P01,P03,K01,K05,K04
27719,F,10,P06,P03,,K02,K04,K07
27722,F,8,P07,P08,P06,K09,K05,K04
27726,F,6,P02,P07,P06,K07,K03,K04
27734,M,6,P04,P07,P03,K03,K04,K06
27735,F,8,P06,P08,P03,K07,K05,K04
27736,M,8,P05,,,K04,,
27739,F,5,P02,P07,P08,K01,K05,K03
27740,M,8,P06,P02,P05,K02,K03,K06
27743,F,5,P02,P06,P05,K01,K04,K07
27744,F,8,P06,P02,P01,K07,K03,K09
27755,F,2,P02,P04,P06,K01,K03,K02
27759,F,4,P06,P07,P02,K02,K01,K06
27773,F,4,P06,,,K01,K02,K03
27782,F,8,P01,P03,P06,K01,K03,K06
27790,F,3,P06,,,K03,K09,K08
27794,F,7,P02,,,K01,K07,K03
27796,M,8,P01,P04,P08,K05,K06,K07
27813,F,5,P02,P06,P07,K01,K05,K02
27822,F,8,P03,P02,P06,K02,K04,K03
27828,F,8,P06,,,K03,K04,K02
27830,F,3,P06,P07,P03,K02,K01,
27832,M,7,P04,P01,P06,K04,K08,K02
27836,M,1,P08,,,K03,K01,K04
27837,M,5,P02,,,K02,,
27855,F,9,P01,P03,P06,K02,K04,K09
27859,F,8,P01,P02,P06,K03,K05,K08
27865,F,8,P06,P08,P03,K02,K05,K03
27873,M,4,P02,P05,P07,K01,K06,K08
27875,M,6,P03,P06,P07,K01,K05,K02
27880,M,6,P01,P04,P06,K02,K04,K08
27882,M,8,P06,P02,P07,K01,K03,K06
27891,M,10,P01,P04,P06,K02,K08,K09
27894,F,9,P06,P03,P04,K01,K04,K09
27898,M,4,P03,P05,P06,K01,K08,K09
27908,M,7,P01,P04,P08,K04,K09,K08
27910,F,8,P06,P01,P04,K06,K03,K04
27915,F,9,P01,P03,P06,K03,K04,K07
27923,M,6,P02,P03,P07,K01,K04,K08
27925,M,7,P03,,,K08,,
27933,F,8,P06,P03,P07,K05,K04,K07
27938,M,8,P05,P01,P03,K09,K03,K02
27963,M,3,P01,P04,,K01,K02,K03
27968,M,3,P02,P03,P05,K01,K02,K08
27969,M,5,P02,P01,P07,K05,K03,K06
27982,M,5,P03,P02,P06,K02,K01,K03
27987,F,11,P01,P06,P05,K02,K04,K03
27999,F,9,P06,P08,P02,K03,K04,K05
28000,M,2,P02,P03,P06,K01,K03,
28001,F,10,P03,,,K04,K02,
28002,M,2,P07,P02,,K01,K02,K06
28015,F,9,P06,P02,P07,K03,K04,K07
28022,F,5,P07,P05,P02,K01,K02,K09
28026,M,8,P01,,,K05,,
28030,F,4,P01,P03,P05,K01,K02,K06
28031,F,9,P06,P07,P08,K03,K04,K05
28039,F,8,P01,P04,P06,K01,K02,K03
28049,F,8,P02,P03,,K01,,
28052,F,8,P02,P01,P08,K01,K04,K07
28062,F,10,P05,P01,P06,K09,K07,K02
28065,M,9,P01,P02,P04,K06,K05,K02
28075,F,4,P08,,,K01,K03,K05
28078,M,4,P06,P03,P01,K02,K08,K07
28082,F,9,P06,P03,P07,K01,K02,K04
28093,F,7,P02,,,K01,,
28094,F,6,P02,P04,,K03,K02,K01
28096,M,9,P01,P07,P08,K05,K06,K03
28098,M,7,P03,,,K04,,
28100,F,3,P06,P02,P07,K01,K02,K07
28106,F,8,P01,P06,P07,K04,K07,K01
28112,M,5,P01,P03,P02,K02,K04,K03
28113,M,3,P03,P05,P07,K01,K02,K09
28116,F,9,P06,P05,P03,K03,K04,K09
28117,M,4,P05,P03,P04,K02,K08,K01
28121,M,8,P06,P01,P05,K04,K03,K02
28125,M,6,P07,P03,P02,K02,K04,K05
28129,F,3,P07,,,K01,K09,
28130,F,2,P02,,,K01,,
28135,M,4,P02,P06,P04,K01,,
28136,F,10,P06,P01,P03,K04,K07,K09
28142,F,8,P06,,,K04,,
28145,M,8,P03,P02,P07,K04,K08,K02
28151,M,8,P01,P08,P07,K09,K03,K02
28152,M,8,P03,P08,P07,K04,K05,
28160,F,7,P02,P04,P07,K01,K09,K07
28167,F,8,P01,P03,P02,K02,K06,K07
28168,M,8,P07,P08,P06,K01,K03,K08
28170,F,4,P02,P03,P04,K04,K01,K06
28171,F,8,P03,P06,,K04,K01,
28181,F,11,P06,P03,P07,K02,K06,K04
28185,F,10,P01,P06,P03,K05,K04,K07
28201,M,9,P01,P08,P07,K05,K08,K04
28206,M,8,P07,,,K09,,
28212,F,8,P07,,,K03,,
28215,F,4,P06,P07,P08,K03,K05,K01
28218,M,7,P07,P02,P03,K02,K03,
28225,F,8,P05,P01,P03,K01,K03,K05
28231,M,10,P01,P05,P06,K05,K04,K09
28233,M,6,P02,P06,P07,K02,K05,K06
28237,M,8,P01,,,K03,,
28240,M,7,P01,P02,P07,K03,,
28244,F,8,P06,P07,P08,K04,K05,K03
28245,M,12,P08,P04,P07,K01,K09,K05
28246,F,5,P06,P07,P08,K03,K05,K04
28247,F,13,P07,P08,P06,K05,K03,K04
28255,F,9,P06,P04,P05,K04,K03,K05
28260,F,1,P01,,,K06,,
28265,F,8,P07,P06,P03,K06,K01,K02
28271,F,6,P04,P07,P02,K04,K02,K07
28274,F,8,P06,P02,P03,K02,K03,K05
28279,F,3,P01,P03,P02,K01,,
28285,M,8,P04,P06,P07,K04,K09,K02
28288,F,7,P01,P06,P07,K01,K02,K06
28290,M,8,P07,,,K04,,
28292,F,9,P04,P03,P06,K03,K04,
28295,F,8,P03,P06,P04,K03,K02,K04
28306,F,8,P01,P06,P08,K04,K01,K06
28307,M,9,P01,P05,P08,K04,K06,K05
28309,M,4,P04,P03,P02,K01,K03,K08
28312,F,7,P07,,,K01,K02,K03
28316,F,7,P07,,,K03,,
28320,M,8,P01,P05,P06,K09,K01,K03
28325,M,8,P03,P04,P05,K02,K04,K09
28326,M,13,P04,P06,P08,K01,K03,K09
28327,M,9,P01,,,K04,,
28328,M,2,P04,P05,P02,K01,K07,K09
28329,M,6,P08,P07,P03,K08,K01,K02
28331,F,8,P02,P06,P07,K01,K04,K09
28344,F,2,P06,,,K01,,
28352,F,7,P01,P03,P08,K01,K03,K04
28353,M,7,P07,P01,P03,K02,K05,K04
28360,F,4,P07,P04,P02,K01,K05,K03
28363,M,8,P08,P01,P02,K03,K04,K05
28364,F,7,P06,P07,P08,K01,K04,K02
28366,M,7,P01,P03,P02,K09,K05,K04
28367,F,7,P06,,,K05,K03,K02
28368,F,7,P01,P03,P07,K01,K02,K05
28370,M,7,P03,P04,P02,K09,K05,K06
28374,F,7,P01,P07,P08,K04,K05,K06
28375,M,7,P01,P07,P08,K01,K06,K05
28376,F,7,P01,P07,P08,K01,K03,K04
28377,M,7,P03,P06,P01,K02,K09,K04
28381,M,7,P06,P02,P07,K05,K06,K07
28382,M,7,P07,,,K02,K09,K04
28383,F,7,P05,P06,,K02,K01,
28385,F,7,P02,P04,P06,K01,K04,K05
28388,F,4,P01,P07,P08,K01,,
28389,M,7,P06,P07,P01,K08,K04,K03
28390,M,7,P03,P05,P07,K08,K09,K03
28391,F,7,P06,P07,P05,K01,K04,K03
28392,M,3,P06,P07,P02,K01,K02,K08
28394,F,8,P06,P07,P08,K01,K03,K05
28395,M,7,P07,P08,P03,K01,K04,K03
28396,M,7,P05,,,K09,,
28399,F,7,P07,P01,P05,K06,K01,K03
28400,F,7,P06,P02,P03,K04,K01,K07
28401,F,7,P06,P07,P08,K06,K07,K03
28402,F,7,P02,P06,P04,K01,K02,K03
28403,M,6,P02,P07,P03,K07,K09,K03
28405,F,7,P07,P06,P08,K04,K03,K05
28408,M,7,P03,P01,P07,K05,K02,K03
28411,M,9,P01,P07,P08,K05,K09,K06
28412,F,7,P03,P01,P02,K01,K04,K03
28415,F,8,P01,P06,P03,K03,K04,K02
28417,M,9,P02,P03,P08,K06,K02,K05
28420,M,8,P01,P08,P06,K02,K05,K08
28423,F,7,P03,P06,P01,K02,K07,K04
